Date,Open,High,Low,Close,Vol,Highest,Lowest,Total_Vol,Price_Level,One_L,One_H,One_V,One_R,One_T,Two_L,Two_H,Two_V,Two_R,Two_T,Three_L,Three_H,Three_V,Three_R,Three_T,Four_L,Four_H,Four_V,Four_R,Four_T,Five_L,Five_H,Five_V,Five_R,Five_T,Six_L,Six_H,Six_V,Six_R,Six_T,Seven_L,Seven_H,Seven_V,Seven_R,Seven_T,Eight_L,Eight_H,Eight_V,Eight_R,Eight_T,Nine_L,Nine_H,Nine_V,Nine_R,Nine_T,Ten_L,Ten_H,Ten_V,Ten_R,Ten_T,Check_Validity,Show_L,Show_H
2016-04-07,12250,12250,12050,12200,127475,16150.0,8750.0,80737448.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.186805012712316,4187694.0,10970.0,11710.0,0,17.45977034101945,14096573.0,11710.0,12450.0,127475,18.6499305749669,15057478.0,12450.0,13190.0,0,18.284836052781852,14762710.0,13190.0,13930.0,0,12.373420571826843,9989984.0,13930.0,14670.0,0,7.78854689585928,6288274.0,14670.0,15410.0,0,9.79300832000536,7906625.0,15410.0,16150.0,0,9.586501916681835,7739897.0,99.12281968585384,11710.0,12450.0
2016-04-08,12050,12250,11950,12250,82311,16150.0,8750.0,80700832.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.189158396780841,4187694.0,10970.0,11710.0,0,17.467692278562875,14096573.0,11710.0,12450.0,82311,18.760387749162238,15139789.0,12450.0,13190.0,0,18.293132343418712,14762710.0,13190.0,13930.0,0,12.379034704375787,9989984.0,13930.0,14670.0,0,7.79208075574735,6288274.0,14670.0,15410.0,0,9.797451654525693,7906625.0,15410.0,16150.0,0,9.44348380447924,7620970.0,99.12242168705274,11710.0,12450.0
2016-04-11,12250,12450,12150,12300,90132,16150.0,8750.0,80641256.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.19299203375503,4187694.0,10970.0,11710.0,0,17.48059702839946,14096573.0,11710.0,12450.0,90132,18.88601660668579,15229921.0,12450.0,13190.0,0,18.306646910360623,14762710.0,13190.0,13930.0,0,12.388180065052557,9989984.0,13930.0,14670.0,0,7.797837374953584,6288274.0,14670.0,15410.0,0,9.804689797986281,7906625.0,15410.0,16150.0,0,9.26481353415428,7471262.0,99.12177335134761,11710.0,12450.0
2016-04-12,12200,12500,12100,12250,103051,16150.0,8750.0,80671684.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.191033324654534,4187694.0,10970.0,11710.0,0,17.474003641723904,14096573.0,11710.0,12450.0,103051,19.006634347685118,15332972.0,12450.0,13190.0,0,18.299741951587375,14762710.0,13190.0,13930.0,0,12.38350745225549,9989984.0,13930.0,14670.0,0,7.794896162078382,6288274.0,14670.0,15410.0,0,9.800991634189762,7906625.0,15410.0,16150.0,0,9.171296089468022,7398639.0,99.12210460364258,11710.0,12450.0
2016-04-14,12400,12650,12350,12650,166728,16150.0,8750.0,80232671.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.21943735364363,4187694.0,10970.0,11710.0,0,17.569616995550355,14096573.0,11710.0,12450.0,0,19.110633871331544,15332972.0,12450.0,13190.0,166728,18.60767915853132,14929438.0,13190.0,13930.0,0,12.451266891015008,9989984.0,13930.0,14670.0,0,7.8375478737333815,6288274.0,14670.0,15410.0,0,9.854620195805271,7906625.0,15410.0,16150.0,0,8.466498641183216,6792898.0,99.11730098079373,11710.0,12450.0
2016-04-15,12650,12700,12100,12150,197098,16150.0,8750.0,80132395.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.225968848179316,4187694.0,10970.0,11710.0,0,17.591603246102903,14096573.0,11710.0,12450.0,197098,19.380513960677202,15530070.0,12450.0,13190.0,0,18.63096441832295,14929438.0,13190.0,13930.0,0,12.466848145497211,9989984.0,13930.0,14670.0,0,7.847355616913735,6288274.0,14670.0,15410.0,0,9.86695206102351,7906625.0,15410.0,16150.0,0,8.105990093020432,6495524.0,99.11619638973725,11710.0,12450.0
2016-04-18,12100,12200,11950,12000,101825,16150.0,8750.0,80104220.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.227806974464017,4187694.0,10970.0,11710.0,0,17.59779072812893,14096573.0,11710.0,12450.0,101825,19.51444630507606,15631895.0,12450.0,13190.0,0,18.637517474110602,14929438.0,13190.0,13930.0,0,12.471233101077571,9989984.0,13930.0,14670.0,0,7.850115761691456,6288274.0,14670.0,15410.0,0,9.87042255701385,7906625.0,15410.0,16150.0,0,7.946552628563139,6365524.0,99.11588553012562,11710.0,12450.0
2016-04-19,12050,12200,12000,12050,107017,16150.0,8750.0,80100480.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.22805106785877,4187694.0,10970.0,11710.0,0,17.5986123928346,14096573.0,11710.0,12450.0,107017,19.64896090510319,15738912.0,12450.0,13190.0,0,18.638387685067556,14929438.0,13190.0,13930.0,0,12.471815399857778,9989984.0,13930.0,14670.0,0,7.850482294238437,6288274.0,14670.0,15410.0,0,9.732610840783975,7795868.0,15410.0,16150.0,0,7.946923663878169,6365524.0,99.11584424962247,11710.0,12450.0
2016-04-20,12000,12450,12000,12100,166106,16150.0,8750.0,80133008.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.225928870659642,4187694.0,10970.0,11710.0,0,17.591468674182302,14096573.0,11710.0,12450.0,166106,19.848272761706387,15905018.0,12450.0,13190.0,0,18.630821895516515,14929438.0,13190.0,13930.0,0,12.466752776833237,9989984.0,13930.0,14670.0,0,7.84729558635812,6288274.0,14670.0,15410.0,0,9.56196477736116,7662290.0,15410.0,16150.0,0,7.943697808024379,6365524.0,99.11620315064174,11710.0,12450.0
2016-04-21,12250,12350,12100,12250,168627,16150.0,8750.0,80153558.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.224589031967863,4187694.0,10970.0,11710.0,0,17.58695852278947,14096573.0,11710.0,12450.0,168627,20.053563935365165,16073645.0,12450.0,13190.0,0,18.626045271752005,14929438.0,13190.0,13930.0,0,12.463556514858642,9989984.0,13930.0,14670.0,0,7.845283674119619,6288274.0,14670.0,15410.0,0,9.559513253298126,7662290.0,15410.0,16150.0,0,7.756919536871963,6217447.0,99.11642974102284,11710.0,12450.0
2016-04-22,12200,12350,12150,12250,120451,16150.0,8750.0,80191204.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.222136333057176,4187694.0,10970.0,11710.0,0,17.578702272633294,14096573.0,11710.0,12450.0,120451,20.194354483067745,16194096.0,12450.0,13190.0,0,18.617301219220998,14929438.0,13190.0,13930.0,0,12.457705461062787,9989984.0,13930.0,14670.0,0,7.841600682289294,6288274.0,14670.0,15410.0,0,9.555025511276773,7662290.0,15410.0,16150.0,0,7.650018573109341,6134642.0,99.1168445357174,11710.0,12450.0
2016-04-25,12250,12300,11900,12000,97071,16150.0,8750.0,80124311.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.226496113021177,4187694.0,10970.0,11710.0,0,17.593378119657093,14096573.0,11710.0,12450.0,97071,20.332364542891355,16291167.0,12450.0,13190.0,0,18.63284415637596,14929438.0,13190.0,13930.0,0,12.468105965990771,9989984.0,13930.0,14670.0,0,7.848147361916161,6288274.0,14670.0,15410.0,0,9.563002669689103,7662290.0,15410.0,16150.0,0,7.45176829040065,5970678.0,99.11610721994226,11710.0,12450.0
2016-04-26,12100,12100,11700,11750,148553,16150.0,8750.0,80203361.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.221344776311806,4187694.0,10970.0,11710.0,0,17.57603774235845,14096573.0,11710.0,12450.0,148553,20.497544984430267,16439720.0,12450.0,13190.0,0,18.614479261037452,14929438.0,13190.0,13930.0,0,12.455817157088966,9989984.0,13930.0,14670.0,0,7.840412074501467,6288274.0,14670.0,15410.0,0,9.55357718736999,7662290.0,15410.0,16150.0,0,7.357765218841639,5901175.0,99.11697840194005,11710.0,12450.0
2016-04-27,11800,11800,11550,11600,98228,16150.0,8750.0,80214070.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.220647699337535,4187694.0,10970.0,11710.0,98228,17.6961485684494,14194801.0,11710.0,12450.0,0,20.49480845442701,16439720.0,12450.0,13190.0,0,18.61199413020683,14929438.0,13190.0,13930.0,0,12.454154240022978,9989984.0,13930.0,14670.0,0,7.839365338275442,6288274.0,14670.0,15410.0,0,9.443194940737953,7574771.0,15410.0,16150.0,0,7.356782918507937,5901175.0,99.11709628996508,11710.0,12450.0
2016-04-28,11700,12050,11600,11600,144951,16150.0,8750.0,80217129.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.220448615157991,4187694.0,10970.0,11710.0,144951,17.876172057965327,14339752.0,11710.0,12450.0,0,20.494026905400716,16439720.0,12450.0,13190.0,0,18.611284380422042,14929438.0,13190.0,13930.0,0,12.453679313304768,9989984.0,13930.0,14670.0,0,7.662181477474718,6146382.0,14670.0,15410.0,0,9.442834833941763,7574771.0,15410.0,16150.0,0,7.3565023749478735,5901175.0,99.1171299586152,11710.0,12450.0
2016-04-29,11600,12000,11600,11900,108135,16150.0,8750.0,80218717.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.220345271789874,4187694.0,10970.0,11710.0,0,17.875818183429683,14339752.0,11710.0,12450.0,108135,20.62842141940515,16547855.0,12450.0,13190.0,0,18.610915953691954,14929438.0,13190.0,13930.0,0,12.453432781778348,9989984.0,13930.0,14670.0,0,7.6620297978587715,6146382.0,14670.0,15410.0,0,9.309827281331364,7468224.0,15410.0,16150.0,0,7.356356746518397,5901175.0,99.11714743580356,11710.0,12450.0
2016-05-02,11900,11950,11550,11600,95964,16150.0,8750.0,80239021.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.219024294925035,4187694.0,10970.0,11710.0,95964,17.990892486088534,14435716.0,11710.0,12450.0,0,20.623201521863034,16547855.0,12450.0,13190.0,0,18.60620657373175,14929438.0,13190.0,13930.0,0,12.45028151577273,9989984.0,13930.0,14670.0,0,7.660090967460833,6146382.0,14670.0,15410.0,0,9.213178211633464,7392564.0,15410.0,16150.0,0,7.35449526484128,5901175.0,99.11737083631665,11710.0,12450.0
2016-05-03,11700,11800,11650,11800,103482,16150.0,8750.0,80233458.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.219386156832478,4187694.0,10970.0,11710.0,0,17.992139887576577,14435716.0,11710.0,12450.0,103482,20.753607553596904,16651337.0,12450.0,13190.0,0,18.607496638123212,14929438.0,13190.0,13930.0,0,12.45114475808833,9989984.0,13930.0,14670.0,0,7.660622081127302,6146382.0,14670.0,15410.0,0,9.077907373754227,7283519.0,15410.0,16150.0,0,7.3550051899794715,5901175.0,99.1173096390785,11710.0,12450.0
2016-05-04,11700,11750,11450,11450,138294,16150.0,8750.0,80219117.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.220319241359887,4187694.0,10970.0,11710.0,138294,18.167751709358757,14574010.0,11710.0,12450.0,0,20.757317735122914,16651337.0,12450.0,13190.0,0,18.61082315328901,14929438.0,13190.0,13930.0,0,12.453370684696017,9989984.0,13930.0,14670.0,0,7.661991592353229,6146382.0,14670.0,15410.0,0,9.079530257108164,7283519.0,15410.0,16150.0,0,7.16604746472091,5748540.0,99.11715183800888,11710.0,12450.0
2016-05-09,11500,11550,11400,11450,65102,16150.0,8750.0,80193527.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.221985061213232,4187694.0,10970.0,11710.0,65102,18.254730210332312,14639112.0,11710.0,12450.0,0,20.763941458766368,16651337.0,12450.0,13190.0,0,18.616761923939322,14929438.0,13190.0,13930.0,0,12.457344593410886,9989984.0,13930.0,14670.0,0,7.664436557329621,6146382.0,14670.0,15410.0,0,9.08242756301266,7283519.0,15410.0,16150.0,0,7.055242750452914,5657848.0,99.11687011845731,11710.0,12450.0
2016-05-10,11450,11600,11400,11450,106098,16150.0,8750.0,80219877.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.220269784258083,4187694.0,10970.0,11710.0,106098,18.380993029944438,14745210.0,11710.0,12450.0,0,20.757121081100635,16651337.0,12450.0,13190.0,0,18.61064683507306,14929438.0,13190.0,13930.0,0,12.45325270194568,9989984.0,13930.0,14670.0,0,7.661919002942376,6146382.0,14670.0,15410.0,0,9.07944423799104,7283519.0,15410.0,16150.0,0,6.953513528822788,5578100.0,99.1171602020781,11710.0,12450.0
2016-05-11,11600,11650,11450,11600,61412,16150.0,8750.0,80215565.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.220550400661019,4187694.0,10970.0,11710.0,61412,18.458539810821005,14806622.0,11710.0,12450.0,0,20.758236883328067,16651337.0,12450.0,13190.0,0,18.61164725324817,14929438.0,13190.0,13930.0,0,12.453922128454746,9989984.0,13930.0,14670.0,0,7.66233087057356,6146382.0,14670.0,15410.0,0,9.079932304908654,7283519.0,15410.0,16150.0,0,6.871953092894128,5512376.0,99.11711274488934,11710.0,12450.0
2016-05-12,11550,11550,11250,11250,108060,16150.0,8750.0,80207209.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.221094278445719,4187694.0,10970.0,11710.0,108060,18.595188868870878,14914682.0,11710.0,12450.0,0,20.760399479802373,16651337.0,12450.0,13190.0,0,18.61358621766779,14929438.0,13190.0,13930.0,0,12.455219580075402,9989984.0,13930.0,14670.0,0,7.663129133442356,6146382.0,14670.0,15410.0,0,9.08087825372405,7283519.0,15410.0,16150.0,0,6.727524953523815,5395960.0,99.11702076555238,11710.0,12450.0
2016-05-13,11250,11300,11000,11100,92453,16150.0,8750.0,80207618.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.221067654695842,4187694.0,10970.0,11710.0,92453,18.710361152976766,15007135.0,11710.0,12450.0,0,20.760293616997828,16651337.0,12450.0,13190.0,0,18.613491302035676,14929438.0,13190.0,13930.0,0,12.455156067594478,9989984.0,13930.0,14670.0,0,7.663090057106546,6146382.0,14670.0,15410.0,0,8.966074768608639,7191475.0,15410.0,16150.0,0,6.727490648082829,5395960.0,99.1170252680986,11710.0,12450.0
2016-05-16,10950,11400,10850,11150,168949,16150.0,8750.0,80236388.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.219195559999536,4187694.0,10970.0,11710.0,168949,18.914216327883555,15176084.0,11710.0,12450.0,0,20.752849692087334,16651337.0,12450.0,13190.0,0,18.60681714635509,14929438.0,13190.0,13930.0,0,12.450690078421776,9989984.0,13930.0,14670.0,0,7.660342337444204,6146382.0,14670.0,15410.0,0,8.788152328093334,7051296.0,15410.0,16150.0,0,6.725078402083604,5395960.0,99.11734187236843,11710.0,12450.0
2016-05-17,11200,11300,11100,11250,68803,16150.0,8750.0,80126014.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.226385028962005,4187694.0,10970.0,11710.0,68803,19.02613925110514,15244887.0,11710.0,12450.0,0,20.781436850209474,16651337.0,12450.0,13190.0,0,18.632448133511296,14929438.0,13190.0,13930.0,0,12.467840968602282,9989984.0,13930.0,14670.0,0,7.447275487833452,5967205.0,14670.0,15410.0,0,8.800258053520546,7051296.0,15410.0,16150.0,0,6.734342232473963,5395960.0,99.11612600621817,11710.0,12450.0
2016-05-18,11200,11250,11000,11000,84005,16150.0,8750.0,80038991.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,0,5.232067455722924,4187694.0,10970.0,11710.0,84005,19.151780661502844,15328892.0,11710.0,12450.0,0,20.804031625036355,16651337.0,12450.0,13190.0,0,18.652706404057493,14929438.0,13190.0,13930.0,0,12.267715868632077,9818956.0,13930.0,14670.0,0,7.455372594589554,5967205.0,14670.0,15410.0,0,8.809826200832543,7051296.0,15410.0,16150.0,0,6.741664197141116,5395960.0,99.11516500751492,11710.0,12450.0
2016-05-19,11000,11150,10900,10950,64801,16150.0,8750.0,79884527.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,64801,5.323302471328397,4252495.0,10970.0,11710.0,0,19.188812371637376,15328892.0,11710.0,12450.0,0,20.844258112713117,16651337.0,12450.0,13190.0,0,18.68877310871478,14929438.0,13190.0,13930.0,0,12.291436613250523,9818956.0,13930.0,14670.0,0,7.1953108015523455,5747940.0,14670.0,15410.0,0,8.826860801216235,7051296.0,15410.0,16150.0,0,6.754699818151268,5395960.0,99.11345409856406,11710.0,12450.0
2016-05-20,11000,11050,10800,10850,56928,16150.0,8750.0,79779517.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,56928,5.401665943903872,4309423.0,10970.0,11710.0,0,19.214069696611475,15328892.0,11710.0,12450.0,0,20.871694422517,16651337.0,12450.0,13190.0,0,18.713372255688135,14929438.0,13190.0,13930.0,0,12.307615249162263,9818956.0,13930.0,14670.0,0,7.001799722602983,5586002.0,14670.0,15410.0,0,8.838479180063223,7051296.0,15410.0,16150.0,0,6.763590709630393,5395960.0,99.11228718017935,11710.0,12450.0
2016-05-23,10850,10950,10800,10850,34052,16150.0,8750.0,79585080.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,34052,5.457649850951962,4343475.0,10970.0,11710.0,0,19.26101223998267,15328892.0,11710.0,12450.0,0,20.92268676490619,16651337.0,12450.0,13190.0,0,18.759091528211066,14929438.0,13190.0,13930.0,0,12.337684400141333,9818956.0,13930.0,14670.0,0,6.731805760577234,5357513.0,14670.0,15410.0,0,8.860072767408163,7051296.0,15410.0,16150.0,0,6.780115066793926,5395960.0,99.11011837897253,11710.0,12450.0
2016-05-24,10850,10900,10600,10700,76618,16150.0,8750.0,79518980.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,76618,5.5585383514728175,4420093.0,10970.0,11710.0,0,19.277022919559585,15328892.0,11710.0,12450.0,0,20.940078708253047,16651337.0,12450.0,13190.0,0,18.774684987156526,14929438.0,13190.0,13930.0,0,12.347940076696155,9818956.0,13930.0,14670.0,0,6.5579249130207655,5214795.0,14670.0,15410.0,0,8.867437685946172,7051296.0,15410.0,16150.0,0,6.785751024472396,5395960.0,99.10937866657747,11710.0,12450.0
2016-05-25,11000,11100,10800,10850,85122,16150.0,8750.0,79406120.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,85122,5.673636994226642,4505215.0,10970.0,11710.0,0,19.30442137205545,15328892.0,11710.0,12450.0,0,20.969840863651314,16651337.0,12450.0,13190.0,0,18.80136946623258,14929438.0,13190.0,13930.0,0,12.365490216623101,9818956.0,13930.0,14670.0,0,6.317917309144434,5016813.0,14670.0,15410.0,0,8.880040984246554,7051296.0,15410.0,16150.0,0,6.7953956193804705,5395960.0,99.10811282556054,11710.0,12450.0
2016-05-26,10900,10900,10650,10700,66365,16150.0,8750.0,79291686.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,66365,5.765522503834765,4571580.0,10970.0,11710.0,0,19.332281571109487,15328892.0,11710.0,12450.0,0,21.000104601130566,16651337.0,12450.0,13190.0,0,18.828503659261326,14929438.0,13190.0,13930.0,0,12.155318528603365,9638157.0,13930.0,14670.0,0,6.3270353464296365,5016813.0,14670.0,15410.0,0,8.892856686134785,7051296.0,15410.0,16150.0,0,6.8052027548008,5395960.0,99.10682565130472,11710.0,12450.0
2016-05-27,10800,10900,10650,10850,70661,16150.0,8750.0,79112155.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,70661,5.8679238354713,4642241.0,10970.0,11710.0,0,19.376152754276507,15328892.0,11710.0,12450.0,0,21.047760612765508,16651337.0,12450.0,13190.0,0,18.871231607835735,14929438.0,13190.0,13930.0,0,12.18290286745444,9638157.0,13930.0,14670.0,0,6.025143671032599,4766621.0,14670.0,15410.0,0,8.913037446647737,7051296.0,15410.0,16150.0,0,6.820645955100073,5395960.0,99.1047987505839,11710.0,12450.0
2016-05-30,10900,11000,10700,10700,50155,16150.0,8750.0,79009239.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,50155,5.939047204340242,4692396.0,10970.0,11710.0,0,19.401391779004477,15328892.0,11710.0,12450.0,0,21.075177043535376,16651337.0,12450.0,13190.0,0,18.89581293144717,14929438.0,13190.0,13930.0,0,12.00503399355612,9485086.0,13930.0,14670.0,0,6.032991913768464,4766621.0,14670.0,15410.0,0,8.924647407374724,7051296.0,15410.0,16150.0,0,6.829530404665713,5395960.0,99.1036326776923,11710.0,12450.0
2016-05-31,10700,10700,10450,10550,214264,16150.0,8750.0,79036631.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,214264,6.2080834391840405,4906660.0,10970.0,11710.0,0,19.394667771200925,15328892.0,11710.0,12450.0,0,21.067872946153283,16651337.0,12450.0,13190.0,0,18.88926414386261,14929438.0,13190.0,13930.0,0,11.764436163783348,9298214.0,13930.0,14670.0,0,6.030901038785421,4766621.0,14670.0,15410.0,0,8.921554361293563,7051296.0,15410.0,16150.0,0,6.827163470568475,5395960.0,99.10394333483167,11710.0,12450.0
2016-06-01,10550,10550,10350,10350,126669,16150.0,8750.0,78829022.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,126669,6.385121713168025,5033329.0,10970.0,11710.0,0,19.445746770776886,15328892.0,11710.0,12450.0,0,21.123358602622268,16651337.0,12450.0,13190.0,0,18.939012081108906,14929438.0,13190.0,13930.0,0,11.371365231449909,8963936.0,13930.0,14670.0,0,6.046784393697032,4766621.0,14670.0,15410.0,0,8.945050720025424,7051296.0,15410.0,16150.0,0,6.845143911591342,5395960.0,99.1015834244398,11710.0,12450.0
2016-06-02,10400,10750,10250,10500,195191,16150.0,8750.0,78854975.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,195191,6.630551845333792,5228520.0,10970.0,11710.0,0,19.439346724794472,15328892.0,11710.0,12450.0,0,21.116406415701736,16651337.0,12450.0,13190.0,0,18.932778813258135,14929438.0,13190.0,13930.0,0,11.367622651582858,8963936.0,13930.0,14670.0,0,5.830174950914638,4597383.0,14670.0,15410.0,0,8.942106696502028,7051296.0,15410.0,16150.0,0,6.842891016070958,5395960.0,99.1018791141586,11710.0,12450.0
2016-06-03,10500,10550,10300,10350,219101,16150.0,8750.0,78948990.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,219101,6.90017820367303,5447621.0,10970.0,11710.0,0,19.41619772463207,15328892.0,11710.0,12450.0,0,21.091260318846384,16651337.0,12450.0,13190.0,0,18.91023305047981,14929438.0,13190.0,13930.0,0,11.195646708083283,8838850.0,13930.0,14670.0,0,5.823232190810801,4597383.0,14670.0,15410.0,0,8.931458147849643,7051296.0,15410.0,16150.0,0,6.834742281060214,5395960.0,99.10294862543523,11710.0,12450.0
2016-06-07,10350,10650,10300,10550,306707,16150.0,8750.0,79026844.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,306707,7.2814852634125184,5754328.0,10970.0,11710.0,0,19.397069684321444,15328892.0,11710.0,12450.0,0,21.07048207568557,16651337.0,12450.0,13190.0,0,18.8916034657793,14929438.0,13190.0,13930.0,0,11.18461721690417,8838850.0,13930.0,14670.0,0,5.527906441512457,4368530.0,14670.0,15410.0,0,8.92265924221901,7051296.0,15410.0,16150.0,0,6.828008973760865,5395960.0,99.10383236359533,11710.0,12450.0
2016-06-08,10600,10750,10450,10750,180536,16150.0,8750.0,79095089.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,180536,7.503454481225756,5934864.0,10970.0,11710.0,0,19.380333461664097,15328892.0,11710.0,12450.0,0,21.052301995639706,16651337.0,12450.0,13190.0,0,18.875303370604968,14929438.0,13190.0,13930.0,0,11.032997257263343,8726559.0,13930.0,14670.0,0,5.523136841024352,4368530.0,14670.0,15410.0,0,8.914960573595158,7051296.0,15410.0,16150.0,0,6.822117615924296,5395960.0,99.10460559694168,11710.0,12450.0
2016-06-09,10700,10950,10600,10600,307946,16150.0,8750.0,79334084.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,307946,7.8690137772309825,6242810.0,10970.0,11710.0,0,19.321949945246736,15328892.0,11710.0,12450.0,0,20.988881651422357,16651337.0,12450.0,13190.0,0,18.81844126416081,14929438.0,13190.0,13930.0,0,10.912848001118913,8657608.0,13930.0,14670.0,0,5.506498316662987,4368530.0,14670.0,15410.0,0,8.88810413440962,7051296.0,15410.0,16150.0,0,6.801565894426916,5395960.0,99.10730298467932,11710.0,12450.0
2016-06-10,10600,10800,10550,10600,105803,16150.0,8750.0,79328252.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,105803,8.002965954676526,6348613.0,10970.0,11710.0,0,19.323370443105187,15328892.0,11710.0,12450.0,0,20.990424697622228,16651337.0,12450.0,13190.0,0,18.819824745413523,14929438.0,13190.0,13930.0,0,10.77292488431486,8545973.0,13930.0,14670.0,0,5.506903139627985,4368530.0,14670.0,15410.0,0,8.888757563950861,7051296.0,15410.0,16150.0,0,6.802065927281493,5395960.0,99.10723735599265,11710.0,12450.0
2016-06-13,10500,10600,10350,10350,141764,16150.0,8750.0,79364501.0,740.0,8750.0,9490.0,0,0.0,0.0,9490.0,10230.0,0,0.0,0.0,10230.0,10970.0,141764,8.17793461588072,6490377.0,10970.0,11710.0,0,19.31454467281285,15328892.0,11710.0,12450.0,0,20.98083751575531,16651337.0,12450.0,13190.0,0,18.811228964949958,14929438.0,13190.0,13930.0,0,10.63505458189676,8440458.0,13930.0,14670.0,0,5.504387912676475,4368530.0,14670.0,15410.0,0,8.884697706346065,7051296.0,15410.0,16150.0,0,6.7989591467348856,5395960.0,99.10764511705302,11710.0,12450.0
